rank,Title,avg_rating,review_count,positive_reviews,positive_pct,review_pct,weighted_score
2637,The Bartered Bride,3.74,73,48,65.75,0.0068,6.968
2638,Saint Joan,4.1,50,40,80.0,0.0046,6.966
2639,Arrogance: Rescuing America from the Media Elite,3.902,61,47,77.05,0.0056,6.966
2640,Trails plowed under,4.1,50,40,80.0,0.0046,6.966
2641,A Bride Most Begrudging,4.078,51,42,82.35,0.0047,6.964
2642,Diplomatic Immunity,4.078,51,39,76.47,0.0047,6.964
2643,Whose Body?,4.038,53,41,77.36,0.0049,6.962
2644,Whose body?: A Lord Peter Wimsey novel,4.038,53,41,77.36,0.0049,6.962
2645,The Lost Painting: The Quest for a Caravaggio Masterpiece,4.019,54,41,75.93,0.005,6.962
2646,The Secret Agent,3.982,56,41,73.21,0.0052,6.962
2647,Night And Day (Classic Books on Cassettes Collection) [UNABRIDGED],3.806,67,42,62.69,0.0062,6.95
2648,Night And Day,3.806,67,42,62.69,0.0062,6.95
2649,Night and Day (Collected Works of Virginia Woolf),3.806,67,42,62.69,0.0062,6.95
2650,Night and Day,3.806,67,42,62.69,0.0062,6.95
2651,An essay concerning human understanding,3.818,66,48,72.73,0.0061,6.947
2652,Why Men Love Bitches: From Doormat to Dreamgirl - A Woman's Guide to Holding Her Own in a Relationship,3.857,63,43,68.25,0.0058,6.94
2653,The Winter Queen,3.857,63,45,71.43,0.0058,6.94
2654,Knife of Dreams (Wheel of Time),3.315,124,60,48.39,0.0115,6.939
2655,Thirteen Moons: A Novel,3.575,87,46,52.87,0.008,6.933
2656,Identity Crisis,4.08,50,38,76.0,0.0046,6.932
2657,"Flow My Tears, The Policeman Said",4.08,50,39,78.0,0.0046,6.932
2658,Stone of Farewell,4.08,50,37,74.0,0.0046,6.932
2659,"Stone of Farewell: Book Two of Memory, Sorrow and Thorn",4.08,50,37,74.0,0.0046,6.932
2660,Thuvia Maid of Mars,4.059,51,41,80.39,0.0047,6.931
2661,"Thuvia, Maid of Mars (Large Print)",4.059,51,41,80.39,0.0047,6.931
2662,"Thuvia, Maid of Mars",4.059,51,41,80.39,0.0047,6.931
2663,Thuvia Maid Of Mars,4.059,51,41,80.39,0.0047,6.931
2664,"Thuvia, Maid of Mars and the Chessmen of Mars: Library Edition",4.059,51,41,80.39,0.0047,6.931
2665,End of Poverty,3.964,56,40,71.43,0.0052,6.93
2666,The Wings of the Dove,4.038,52,38,73.08,0.0048,6.93
2667,Death in the Afternoon,4.0,54,46,85.19,0.005,6.93
2668,Thin Man (Classic Crime),4.038,52,38,73.08,0.0048,6.93
2669,Pirate (Hawke Series),3.368,114,60,52.63,0.0105,6.929
2670,Smilla's Sense of Snow,3.803,66,43,65.15,0.0061,6.92
2671,SMILLA'S SENSE OF SNOW.,3.803,66,43,65.15,0.0061,6.92
2672,Smila's Sense of Snow,3.803,66,43,65.15,0.0061,6.92
2673,Truth & Beauty,3.869,61,43,70.49,0.0056,6.907
2674,The Good German: A Novel,3.743,70,43,61.43,0.0065,6.906
2675,You Remind Me of Me,3.914,58,38,65.52,0.0054,6.902
2676,The Red Church,3.914,58,42,72.41,0.0054,6.902
2677,The Lost Continent,3.314,121,53,43.8,0.0112,6.902
2678,The vicar of Wakefield,3.765,68,56,82.35,0.0063,6.899
2679,The Light in the Forest,3.765,68,44,64.71,0.0063,6.899
2680,A Shilling for Candles,3.765,68,36,52.94,0.0063,6.899
2681,The Inheritance of Loss: A Novel (Man Booker Prize),3.625,80,46,57.5,0.0074,6.899
2682,Summer Moon,3.765,68,36,52.94,0.0063,6.899
2683,The natural,3.981,54,39,72.22,0.005,6.897
2684,Already Dead (A Joe Pitt Novel),4.0,53,41,77.36,0.0049,6.897
2685,"To Tame a Highland Warrior (The Highlander Series, Book 2)",4.019,52,36,69.23,0.0048,6.897
2686,Dragon's Kin (Dragonriders of Pern Series),3.788,66,40,60.61,0.0061,6.892
2687,Someone to Watch Over Me : A Novel,3.8,65,43,66.15,0.006,6.889
2688,Virgin Blue,3.708,72,44,61.11,0.0067,6.888
2689,Blood and Gold: The Vampire Marius (The Vampire Chronicles),3.739,69,41,59.42,0.0064,6.876
2690,Sanctuary,3.897,58,40,68.97,0.0054,6.871
2691,Slan,3.963,54,38,70.37,0.005,6.865
2692,"The Cases That Haunt Us: From Jack The Ripper To Jon Benet Ransey, The",4.0,52,41,78.85,0.0048,6.864
2693,Hot Springs,4.04,50,40,80.0,0.0046,6.864
2694,The Cyberiad,4.04,50,36,72.0,0.0046,6.864
2695,Merrick (Vampire Chronicles),3.479,94,48,51.06,0.0087,6.864
2696,The Cases That Haunt Us,4.0,52,41,78.85,0.0048,6.864
2697,Three Fates,4.04,50,36,72.0,0.0046,6.864
2698,"The Travels of Marco Polo, the Venetian",3.434,99,57,57.58,0.0092,6.854
2699,Joe DiMaggio: The Hero's Life,3.85,60,43,71.67,0.0055,6.846
2700,How to Marry a Marquis (Avon Romantic Treasure),3.864,59,39,66.1,0.0055,6.843
2701,Ten Days That Shook the World,3.615,78,51,65.38,0.0072,6.841
2702,London,3.746,67,46,68.66,0.0062,6.841
2703,Ticktock,3.769,65,43,66.15,0.006,6.833
2704,When The Wind Blows,3.402,102,53,51.96,0.0094,6.833
2705,"Kiss of the Night (Dark-Hunter, Book 5)",3.962,53,38,71.7,0.0049,6.832
2706,Nemesis,3.981,52,36,69.23,0.0048,6.831
2707,To Your Scattered Bodies Go,4.02,50,40,80.0,0.0046,6.83
2708,The Little Friend,3.246,126,59,46.83,0.0117,6.818
2709,Love Medicine,3.833,60,40,66.67,0.0055,6.816
2710,Grendel,3.833,60,37,61.67,0.0055,6.816
2711,"The Book of Mormon Another Testament of Jesus Christ (The Doctrine and Convenants of the Church of Jesus Christ of Latter-day Saints, The Pearl of Great Price)",3.392,102,54,52.94,0.0094,6.813
2712,THE BOOK OF MORMON: Another Testament of Jesus Christ,3.392,102,54,52.94,0.0094,6.813
2713,"Cerulean Sins (Anita Blake, Vampire Hunter, Book 11)",3.396,101,50,49.5,0.0093,6.807
2714,Back Story,3.926,54,40,74.07,0.005,6.801
2715,The Phenomenon of Man,3.926,54,40,74.07,0.005,6.801
2716,Buddhism Without Beliefs: A Contemporary Guide to Awakening,3.962,52,39,75.0,0.0048,6.798
2717,The Mother Tongue,3.582,79,50,63.29,0.0073,6.798
2718,Buddhism Without Beliefs,3.962,52,39,75.0,0.0048,6.798
2719,"Constructive anatomy,",4.0,50,40,80.0,0.0046,6.796
2720,Under Western Eyes,3.696,69,42,60.87,0.0064,6.796
2721,Constructive anatomy,4.0,50,40,80.0,0.0046,6.796
2722,How the Mind Works,3.817,60,41,68.33,0.0055,6.787
2723,The Book of Ruth,3.831,59,40,67.8,0.0055,6.783
2724,Captivating: unveiling the Mystery of a Woman's Soul,3.671,70,45,64.29,0.0065,6.774
2725,Captivating: Unveiling the Mystery of a Woman's Soul,3.671,70,45,64.29,0.0065,6.774
2726,Visions of Sugar Plums,3.376,101,51,50.5,0.0093,6.767
2727,Downsize This,3.942,52,37,71.15,0.0048,6.765
2728,Black Sunday,3.774,62,40,64.52,0.0057,6.765
2729,The Cement Garden,3.942,52,39,75.0,0.0048,6.765
2730,Enemy Women,3.98,50,35,70.0,0.0046,6.762
2731,Aesops Fables: A Classic Illustrated Edition (Classics Illustrated),3.98,50,36,72.0,0.0046,6.762
2732,"Women Who Make the World Worse : and How Their Radical Feminist Assault Is Ruining Our Schools, Families, Military, and Sports",3.98,50,37,74.0,0.0046,6.762
2733,forever,3.8,60,39,65.0,0.0055,6.757
2734,Let Freedom Ring: Winning the War of Liberty over Liberalism,3.281,114,64,56.14,0.0105,6.748
2735,"The interpretation of dreams,",3.388,98,56,57.14,0.0091,6.746
2736,Easy Prey,3.37,100,46,46.0,0.0092,6.74
2737,How to Make Love Like a Porn Star CD: A Cautionary Tale,3.746,63,43,68.25,0.0058,6.74
2738,Messenger,3.906,53,35,66.04,0.0049,6.734
2739,Desire of the Everlasting Hills: The World Before and After Jesus,3.906,53,38,71.7,0.0049,6.734
2740,The Bourne Supremacy,3.906,53,38,71.7,0.0049,6.734
2741,Sams Letters To Jennifer,3.374,99,48,48.48,0.0092,6.733
2742,Sam's Letters to Jennifer,3.374,99,48,48.48,0.0092,6.733
2743,"Bored of the Rings: A Parody of J.R.R. Tolkien's ""Lord of the Rings""",3.941,51,38,74.51,0.0047,6.73
2744,Nightfall,3.941,51,35,68.63,0.0047,6.73
2745,The Feminine Mystique,3.96,50,34,68.0,0.0046,6.728
2746,The everlasting man,3.643,70,44,62.86,0.0065,6.721
2747,The everlasting man (A Doubleday Image book),3.643,70,44,62.86,0.0065,6.721
2748,Before You Know Kindness,3.719,64,42,65.62,0.0059,6.717
2749,No Place Like Home,3.558,77,42,54.55,0.0071,6.713
2750,The Dirty Girls Social Club,3.839,56,37,66.07,0.0052,6.712
2751,THIRD SECRET: A Novel Of Suspense (H),3.385,96,51,53.12,0.0089,6.711
2752,"Morrigan's Cross (The Circle Trilogy, Book 1)",3.742,62,38,61.29,0.0057,6.707
2753,Case of Need,3.87,54,37,68.52,0.005,6.705
2754,A Case of Need,3.87,54,37,68.52,0.005,6.705
2755,The Art of War (The Leather-Bound Library of Military History),3.904,52,38,73.08,0.0048,6.699
2756,Prince Charming,3.767,60,42,70.0,0.0055,6.698
2757,The Last Town on Earth: A Novel,3.714,63,41,65.08,0.0058,6.683
2758,The Plains of Passage (Earth's Children (Prebound)),3.647,68,37,54.41,0.0063,6.683
2759,Song of Kali,3.657,67,41,61.19,0.0062,6.677
2760,Ringworld's Children,3.852,54,36,66.67,0.005,6.673
2761,TOBACCO ROAD a Play,3.868,53,37,69.81,0.0049,6.669
2762,Shadow Puppets (Shadow Saga 3),3.568,74,43,58.11,0.0068,6.669
2763,Tobacco Road (Signet),3.868,53,37,69.81,0.0049,6.669
2764,Shadow Puppets (Turtleback School & Library Binding Edition) (Ender's Shadow),3.568,74,43,58.11,0.0068,6.669
2765,Shadow Puppets,3.568,74,43,58.11,0.0068,6.669
2766,13 Little Blue Envelopes,3.92,50,36,72.0,0.0046,6.66
2767,Story of O,3.642,67,39,58.21,0.0062,6.65
2768,The story of O;: A novel,3.642,67,39,58.21,0.0062,6.65
2769,Island A Novel,3.849,53,34,64.15,0.0049,6.637
2770,Language Instinct (Talking Science),3.849,53,38,71.7,0.0049,6.637
2771,The Terminal Man.,3.609,69,36,52.17,0.0064,6.636
2772,The Stone Diaries,3.562,73,40,54.79,0.0068,6.636
2773,The Chocolate War,3.562,73,44,60.27,0.0068,6.636
2774,"Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market",3.746,59,37,62.71,0.0055,6.633
2775,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",3.746,59,37,62.71,0.0055,6.633
2776,World Lit Only By Fire,3.494,79,46,58.23,0.0073,6.63
2777,Across the River and Into the Trees,3.618,68,40,58.82,0.0063,6.629
2778,"The Way of the Superior Man : A Spiritual Guide to Mastering the Challenges of Women, Work, and Sexual Desire",3.882,51,34,66.67,0.0047,6.629
2779,A Crown Of Swords (Turtleback School & Library Binding Edition) (Wheel of Time (Pb)),3.5,78,42,53.85,0.0072,6.622
2780,Little Altars Everywhere,3.694,62,40,64.52,0.0057,6.62
2781,Last Precinct,3.234,111,51,45.95,0.0103,6.615
2782,Friday,3.846,52,37,71.15,0.0048,6.6
2783,Leap of Faith : Memoirs of an Unexpected Life,3.667,63,42,66.67,0.0058,6.598
2784,"City of Night (Dean Koontz's Frankenstein, Book 2)",3.88,50,33,66.0,0.0046,6.592
2785,The Turkish Gambit,3.88,50,40,80.0,0.0046,6.592
2786,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,3.754,57,40,70.18,0.0053,6.592
2787,A Cold Day for Murder (Kate Shugak Mystery),3.88,50,36,72.0,0.0046,6.592
2788,Ladder of Years,3.768,56,35,62.5,0.0052,6.587
2789,True Believer (Large Print),3.202,114,53,46.49,0.0105,6.586
2790,Icy Sparks,3.468,79,45,56.96,0.0073,6.582
2791,The Little Book That Beats the Market,3.651,63,41,65.08,0.0058,6.569
2792,Path of Daggers (Wheel of Time 08),3.007,153,55,35.95,0.0142,6.568
2793,9-11,3.661,62,43,69.35,0.0057,6.562
2794,War Of The Rats,3.737,57,39,68.42,0.0053,6.561
2795,Robber Bride,3.737,57,40,70.18,0.0053,6.561
2796,Unless : A Novel,3.86,50,36,72.0,0.0046,6.558
2797,World on Fire: How Exporting Free Market Democracy Breeds Ethnic Hatred and Global Instability,3.86,50,36,72.0,0.0046,6.558
2798,"Talk to the Hand: The Utter Bloody Rudeness of the World Today, or Six Good Reasons to Stay Home and Bolt the Door",3.615,65,43,66.15,0.006,6.554
2799,The Circular Staircase,3.778,54,33,61.11,0.005,6.545
2800,Girls' Poker Night: A Novel of High Stakes,3.792,53,35,66.04,0.0049,6.539
2801,Mothman Prophecies,3.645,62,38,61.29,0.0057,6.534
2802,The Mothman Prophecies,3.645,62,38,61.29,0.0057,6.534
2803,A Bride for Donnigan (Women of the West #7),3.824,51,39,76.47,0.0047,6.529
2804,False Impression,3.732,56,38,67.86,0.0052,6.524
2805,Remember When,3.372,86,42,48.84,0.008,6.523
2806,Beautiful Lies,3.559,68,39,57.35,0.0063,6.522
2807,Beautiful Lies: A Novel,3.559,68,39,57.35,0.0063,6.522
2808,The Family: The Real Story of the Bush Dynasty,3.609,64,43,67.19,0.0059,6.519
2809,The Dud Avocado,3.486,74,39,52.7,0.0068,6.517
2810,My Friend Leonard,3.619,63,41,65.08,0.0058,6.512
2811,The Paid Companion,3.82,50,33,66.0,0.0046,6.49
2812,Point Counter Point,3.65,60,33,55.0,0.0055,6.49
2813,Four Weddings and a Funeral (Penguin Longman Reader Level 5),3.727,55,38,69.09,0.0051,6.487
2814,New Latin grammar,3.552,67,36,53.73,0.0062,6.487
2815,The Seat of the Soul,3.418,79,41,51.9,0.0073,6.486
2816,The Heir (Reid Family Series),3.212,104,52,50.0,0.0096,6.478
2817,Herland,3.423,78,42,53.85,0.0072,6.477
2818,"Chainfire: Chainfire Trilogy, Part 1 (Sword of Truth, Book 9)",3.423,78,39,50.0,0.0072,6.477
2819,Excavation,3.522,69,40,57.97,0.0064,6.476
2820,Marker,3.613,62,39,62.9,0.0057,6.476
2821,N Is for Noose,3.755,53,29,54.72,0.0049,6.474
2822,Portrait of a Killer: Jack the Ripper - Case Closed,2.803,203,69,33.99,0.0188,6.468
2823,Brief History Of The Dead,3.623,61,36,59.02,0.0056,6.468
2824,The Photograph (Today Show Book Club #21),3.784,51,33,64.71,0.0047,6.462
2825,Bridges of Madison County,3.245,98,50,51.02,0.0091,6.461
2826,The Sunday Philosophy Club (Isabel Dalhousie Mysteries),3.297,91,40,43.96,0.0084,6.458
2827,Cousin Kate,3.8,50,30,60.0,0.0046,6.456
2828,The Looking Glass Wars,3.709,55,35,63.64,0.0051,6.455
2829,Why Do Men Have Nipples?,3.507,69,37,53.62,0.0064,6.449
2830,Pagan Christianity: The Origins of Our Modern Church Practices,3.515,68,37,54.41,0.0063,6.441
2831,Killing Time,2.728,228,74,32.46,0.0211,6.433
2832,Coldheart Canyon: A Hollywood Ghost Story,3.486,70,40,57.14,0.0065,6.431
2833,"And quiet flows the Don,",3.704,54,38,70.37,0.005,6.416
2834,Superstition,3.6,60,42,70.0,0.0055,6.401
2835,The Reality Dysfunction Part I: Emergence,3.6,60,35,58.33,0.0055,6.401
2836,Children of the Mind,3.341,82,36,43.9,0.0076,6.395
2837,Revenge of the Middle-aged Woman,3.745,51,34,66.67,0.0047,6.395
2838,Tell Me Your Dreams,3.395,76,40,52.63,0.007,6.385
2839,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her ... Living",2.879,165,71,43.03,0.0153,6.384
2840,The Amber Room,3.5,66,37,56.06,0.0061,6.368
2841,Accelerando (Singularity),3.593,59,37,62.71,0.0055,6.363
2842,Skeleton Man (Joe Leaphorn/Jim Chee Novels),3.667,54,35,64.81,0.005,6.352
2843,Cuba Libre,3.567,60,36,60.0,0.0055,6.342
2844,"Oh, the Things I Know! A Guide to Success, or, Failing That, Happiness",3.586,58,30,51.72,0.0054,6.324
2845,The Mark: The Beast rules the world (Left Behind),3.441,68,36,52.94,0.0063,6.306
2846,Fascinating womanhood,2.74,200,80,40.0,0.0185,6.305
2847,Plan B: Further Thoughts on Faith: Further Thoughts on Faith,3.673,52,32,61.54,0.0048,6.303
2848,Lord John and the Private Matter,3.559,59,32,54.24,0.0055,6.303
2849,Picture Perfect,3.7,50,31,62.0,0.0046,6.286
2850,It's In His Kiss,3.579,57,31,54.39,0.0053,6.284
2851,"Weapons of Choice (The Axis of Time Trilogy, Book 1)",3.492,63,36,57.14,0.0058,6.283
2852,The Prometheus Deception,3.4,70,38,54.29,0.0065,6.273
2853,In the Night Room: A Novel,3.469,64,36,56.25,0.0059,6.265
2854,"House Corrino (Dune: House Trilogy, Book 3)",3.469,64,36,56.25,0.0059,6.265
2855,Widow's Walk (A Spenser Novel),3.611,54,31,57.41,0.005,6.256
2856,Blood Canticle,2.89,146,54,36.99,0.0135,6.256
2857,Rule by Secrecy,3.561,57,34,59.65,0.0053,6.253
2858,Dune: The Butlerian Jihad,3.044,113,44,38.94,0.0105,6.25
2859,Full House,2.822,163,61,37.42,0.0151,6.243
2860,The Secret History of the Pink Carnation,3.256,82,43,52.44,0.0076,6.232
2861,Secret History of the Pink Carnation,3.256,82,43,52.44,0.0076,6.232
2862,The Four Feathers,3.647,51,30,58.82,0.0047,6.228
2863,Ten days that shook the world,3.615,52,34,65.38,0.0048,6.204
2864,Every Breath You Take,3.409,66,35,53.03,0.0061,6.203
2865,The Darwin Awards: Evolution in Action,3.526,57,32,56.14,0.0053,6.192
2866,Point of origin,3.198,86,39,45.35,0.008,6.186
2867,Point of Origin,3.198,86,39,45.35,0.008,6.186
2868,Robert Ludlum's The Hades Factor : A Covert-One Novel,3.64,50,32,64.0,0.0046,6.184
2869,Stonehenge,3.596,52,33,63.46,0.0048,6.171
2870,The Sinister Pig,3.435,62,34,54.84,0.0057,6.158
2871,Puppet,3.406,64,40,62.5,0.0059,6.152
2872,Tracks,3.45,60,36,60.0,0.0055,6.135
2873,Stonehenge: A Novel of 2000 BC,3.588,51,32,62.75,0.0047,6.127
2874,Mirror Mirror,3.397,63,31,49.21,0.0058,6.112
2875,LOOKING BACKWARD,3.403,62,32,51.61,0.0057,6.1
2876,Looking Backward: 2000-1887 (Signet classics),3.403,62,32,51.61,0.0057,6.1
2877,Vittorio the Vampire: New Tales of the Vampires,3.474,57,30,52.63,0.0053,6.099
2878,Nights of Rain and Stars,3.474,57,31,54.39,0.0053,6.099
2879,Foundation and Earth,3.58,50,27,54.0,0.0046,6.082
2880,No Place Like Home: A Novel,3.354,65,31,47.69,0.006,6.08
2881,Black Wind: A Dirk Pitt Novel (Numa Files),3.354,65,38,58.46,0.006,6.08
2882,Black Wind: A Dirk Pitt Novel,3.354,65,38,58.46,0.006,6.08
2883,Blood Brother: 33 Reasons My Brother Scott Peterson Is Guilty,3.491,55,32,58.18,0.0051,6.075
2884,"Democracy and education;: An introduction to the philosophy of education, (Text-book series)",3.538,52,30,57.69,0.0048,6.072
2885,"The Shelters Of Stone - The Earth's Children Series, Book 5",2.765,153,41,26.8,0.0142,6.04
2886,"The Battle of Corrin (Legends of Dune, Book 3)",3.271,70,31,44.29,0.0065,6.036
2887,Dune: The Battle of Corrin,3.271,70,31,44.29,0.0065,6.036
2888,Kiss Me While I Sleep (Random House Large Print),3.349,63,33,52.38,0.0058,6.026
2889,Intruder in the Dust,3.0,102,48,47.06,0.0094,6.026
2890,"Farnham's freehold,: A novel,",3.491,53,27,50.94,0.0049,6.019
2891,Black Notice,2.892,120,42,35.0,0.0111,6.012
2892,Black Notice (Random House Large Print),2.892,120,42,35.0,0.0111,6.012
2893,Trump: How To Get Rich,3.421,57,28,49.12,0.0053,6.007
2894,Comes the Blind Fury,3.421,57,33,57.89,0.0053,6.007
2895,High Profile,3.5,52,31,59.62,0.0048,6.006
2896,Labyrinth,3.067,90,28,31.11,0.0083,5.993
2897,Bergdorf Blondes : A Novel,2.99,101,42,41.58,0.0093,5.993
2898,The Last Templar,2.824,131,38,29.01,0.0121,5.98
2899,Winter Moon,3.139,79,32,40.51,0.0073,5.957
2900,The Cat Who Saw Stars,3.393,56,26,46.43,0.0052,5.931
2901,The Prodigal Daughter,3.48,50,28,56.0,0.0046,5.912
2902,Black Creek Crossing (Brilliance Audio on Compact Disc),3.375,56,28,50.0,0.0052,5.9
2903,"23 Minutes In Hell: One Man's Story About What He Saw, Heard, and Felt in that Place of Torment",3.274,62,35,56.45,0.0057,5.869
2904,The Travels of Marco Polo the Venetian,3.44,50,29,58.0,0.0046,5.844
2905,The travels of Marco Polo: The Venetian,3.44,50,29,58.0,0.0046,5.844
2906,"The travels of Marco Polo,: The Venetian",3.44,50,29,58.0,0.0046,5.844
2907,The travels of Marco Polo (Everyman's library),3.44,50,29,58.0,0.0046,5.844
2908,A Trial by Jury,3.174,69,27,39.13,0.0064,5.836
2909,Red Rabbit,2.66,150,45,30.0,0.0139,5.788
2910,BEACH ROAD,2.988,86,35,40.7,0.008,5.781
2911,The Crock of Gold,3.4,50,25,50.0,0.0046,5.776
2912,The Geographer's Library,3.304,56,29,51.79,0.0052,5.775
2913,Exit to Eden,3.147,68,28,41.18,0.0063,5.767
2914,The Right Hand of Evil,2.977,86,30,34.88,0.008,5.759
2915,What Came Before He Shot Her,3.136,66,33,50.0,0.0061,5.707
2916,Sin Killer: Volume 1 of The Berrybender Narratives,3.18,61,29,47.54,0.0056,5.678
2917,The Nautical Chart,3.232,56,23,41.07,0.0052,5.65
2918,Nautical Chart,3.232,56,23,41.07,0.0052,5.65
2919,Coming of Age in Samoa,3.091,66,30,45.45,0.0061,5.624
2920,"Tenth Justice, The Low Price",3.222,54,25,46.3,0.005,5.582
2921,"The Dream-Hunter, Book Club Edition (dream-hunter, 1)",3.077,65,27,41.54,0.006,5.578
2922,Killing Time : A Novel,3.014,70,28,40.0,0.0065,5.562
2923,London Bridges,2.568,146,33,22.6,0.0135,5.559
2924,The Italian Secretary: a Further Adventure of Sherlock Holmes,3.117,60,26,43.33,0.0055,5.542
2925,The Number: A Completely Different Way to Think About the Rest of Your Life,3.0,70,28,40.0,0.0065,5.535
2926,The Secret Diaries of Miss Miranda Cheever,3.14,57,21,36.84,0.0053,5.514
2927,The Heir,3.212,52,26,50.0,0.0048,5.511
2928,Robert Ludlum's The Paris Option: A Covert-One Novel,2.717,106,36,33.96,0.0098,5.503
2929,The Saboteurs (Men at War Series),3.065,62,28,45.16,0.0057,5.493
2930,"Naked Empire (Sword of Truth, Book 8)",2.798,89,33,37.08,0.0082,5.454
2931,Truth or Dare,3.2,50,22,44.0,0.0046,5.437
